id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
37622464,"Cozy flat in the hearth of Ortakoy, Besiktas",265155408,İsmail,,Besiktas,41.05465,29.02793,Entire home/apt,487,1,1,2019-10-09,0.06,4,161
37625033,İstanbul'daki Eviniz,284263857,Abdurrezak,,Uskudar,41.02222,29.02228,Private room,203,1,0,,,1,30
37625122,Şile imrenlide bahçeli köy evi,219927151,Ferhat,,Sile,41.15611,29.75085,Entire home/apt,250,1,1,2020-09-27,0.16,3,365
37625450,SPLENDID HUGE FLAT w/AMAZING VİEW at TAKSİM,244158557,Gülşen,,Beyoglu,41.02918,28.97792,Entire home/apt,730,3,30,2020-09-22,1.52,7,354
37626724,"Üniversitelere yakın, Ortaköy’ün göbeğinde",74951390,Nur,,Besiktas,41.05289,29.02154,Entire home/apt,600,1,1,2019-09-04,0.05,1,180
37627029,Evimiz Şişli/Taksim Bölge  Sınırları içerisindedir,284282456,Ferhat,,Sisli,41.07464,28.99598,Private room,200,1,0,,,1,179
37628003,Enjoy the charm of Bosphorus,133538839,Bahar,,Besiktas,41.04874,29.02563,Private room,284,1,0,,,9,364
37628813,Benim Misafirim olur musunuz?,284294231,Furkan,,Gaziosmanpasa,41.06322,28.90141,Private room,325,1,0,,,1,364
37630544,Great house 3 min. to subway and bus stop 4.Levent,265763690,Eda Gökçe,,Kagithane,41.08196,29.00251,Private room,80,1,3,2019-09-16,0.16,1,92
37631843,Tatil dediğin Antalya'da yaşanır...,284267829,Ayşe,,Fatih,41.01952,28.93268,Private room,568,1,0,,,1,364
37633792,Çok güzel tatlı 3 kişinin konaklayabileceği oda,270416186,Barış,,Beyoglu,41.03795,28.98245,Entire home/apt,432,1,0,,,2,364
37635797,Taksim apartment,100964366,Murat,,Sisli,41.04632,28.98484,Entire home/apt,175,1,1,2019-09-22,0.05,4,341
37640579,Dumankaya İkon 32. Kat 1+1 Balkon Vip Residence,61682169,Bariş,,Atasehir,40.99314,29.08047,Entire home/apt,550,1,0,,,9,364
37641426,Dumankaya ikon 38. Kat 1+0 Vip Residence,61682169,Bariş,,Atasehir,40.99175,29.07847,Entire home/apt,529,1,2,2020-09-08,0.29,9,364
37641798,Büyükada da deniz manzaralı 3+1 daire,284421285,Turan,,Adalar,40.8684,29.13321,Entire home/apt,190,20,7,2019-10-06,0.37,1,6
37642351,2 Bedroom Apartment at Perfect Location with View,283866489,Stay Lab,,Beyoglu,41.03219,28.97477,Entire home/apt,709,2,16,2021-02-10,0.80,6,330
37643714,Heybeliada  Deniz Manzaralı 2+1,284250297,Eda,,Adalar,40.87812,29.09969,Entire home/apt,450,2,17,2020-10-12,0.85,1,78
37646950,Ortaköy Center - Sea Side - roommate for a while,284452558,Aa,,Besiktas,41.04892,29.02779,Private room,150,1,0,,,1,364
37647241,"Modern Rooms in Great Location
Teodori Suites No#2",154278222,Mehmet,,Beyoglu,41.02798,28.97177,Private room,143,1,24,2021-03-13,1.21,4,338
37647274,Taksim ve Nişantaşı’na yürüyüş mesafesinde,100964366,Murat,,Sisli,41.04434,28.98317,Entire home/apt,165,3,0,,,4,342
37648353,Stay Beyond The Bosphorus #2,231770788,Cihan,,Beyoglu,41.03206,28.98872,Entire home/apt,991,2,66,2021-03-19,3.37,5,206
37648700,Budget-Friendly private room near metro station,284054563,İbrahim,,Gungoren,41.03315,28.88502,Private room,40,27,1,2020-01-24,0.07,1,0
37649434,Penthouse with Clear Sea View at Perfect Location,283866489,Stay Lab,,Beyoglu,41.03219,28.97477,Entire home/apt,998,2,11,2021-01-18,0.62,6,254
37651920,GREENPİNE TAKSİM İSTİKLAL,284493946,Greenpine,,Beyoglu,41.0353,28.9793,Private room,100,1,0,,,1,365
37651976,Cosy Whole House at the Heart of Taksim,210247024,Özgür,,Beyoglu,41.03465,28.98459,Entire home/apt,364,5,32,2021-02-24,1.62,2,352
37651979,Merkezi daire,283939760,Merve Handan,,Sisli,41.07166,29.00126,Private room,120,1,0,,,1,362
37653672,1+1 Suit Daire,279972140,On4 Rooms & Suites,,Atasehir,40.98167,29.18382,Entire home/apt,550,1,1,2019-10-27,0.06,2,365
37654239,Modern Designed Private Room,279209272,Giyasettin,,Fatih,41.00408,28.96382,Hotel room,175,1,0,,,3,365
37655128,the new center of Istanbul: Besiktas,8902226,Ertan,,Besiktas,41.04537,28.99924,Entire home/apt,550,1,0,,,1,365
37657256,A quiet house in Istanbul,177219543,Deniz,,Beylikduzu,40.98817,28.6796,Private room,80,1,3,2020-02-05,0.15,1,364
37657430,Cozy room in the point of intersection,284562330,Pelin,,Besiktas,41.04547,28.99847,Private room,195,1,0,,,2,365
37662331,Kendi eviniz gibi güvende ve huzurlu.,284607375,Elif Tanyeli,,Zeytinburnu,40.98164,28.89626,Private room,243,1,0,,,1,364
37669881,4 levent apt,67778574,Mehmet,,Kagithane,41.08754,29.00366,Entire home/apt,160,2,1,2019-09-04,0.05,2,245
37670769,Restored Historic Cozy Duplex (Terrace+Balcony),284676006,A.Sözer,,Beyoglu,41.0333,28.97845,Entire home/apt,711,7,23,2020-03-09,1.17,3,90
37670777,Violin Apartment  Triple Room,16673002,Salih,,Fatih,41.00337,28.97808,Hotel room,933,1,0,,,6,286
37671971,BEACH only 5 minute by walk,3640313,Şile,,Sile,41.1695,29.63049,Private room,243,1,0,,,8,365
37672207,Taksim Aparts Roncalli - Standard Apart,236128196,Yusuf,,Sisli,41.0467,28.9841,Hotel room,476,1,0,,,3,365
37672341,Violin  Apartment  Luxury Room,16673002,Salih,,Fatih,41.00246,28.97974,Hotel room,674,1,0,,,6,365
37672558,Violin Apartment   Luxury Room,16673002,Salih,,Fatih,41.00197,28.97812,Hotel room,730,1,0,,,6,365
37672701,Cihangir suit,284279426,Aynur,,Beyoglu,41.0317,28.98287,Private room,150,1,0,,,1,365
37672727,Terrace and wine,284692781,Meliha,,Esenyurt,41.08087,28.63287,Private room,162,1,3,2020-03-20,0.20,1,365
37672740,Violin  Apartment Luxury Room With Sea View,16673002,Salih,,Fatih,41.0041,28.97868,Entire home/apt,1089,1,0,,,6,365
37672819,Leo's Apartment,180276820,Fatih,,Fatih,41.00658,28.97232,Entire home/apt,314,1,43,2021-03-19,2.18,2,334
37675224,Cosy Flat in Asmalı,284721590,Furkan,,Beyoglu,41.02816,28.97498,Entire home/apt,585,1,0,,,1,90
37677707,Centrally Located Duplex Cosy House with Terrace,284676006,A.Sözer,,Beyoglu,41.03284,28.97901,Entire home/apt,692,14,1,2019-11-17,0.06,3,90
37677721,Cozy Historic House near Taksim Square,284676006,A.Sözer,,Beyoglu,41.03163,28.97908,Entire home/apt,596,14,12,2020-03-06,0.63,3,91
37682339,Beautiful House With Pool and Forest View,284785457,Aron,,Adalar,40.86551,29.12572,Entire home/apt,486,90,1,2019-09-21,0.05,1,214
37684879,3+1 geniş daireler,284227337,,,Fatih,41.02264,28.93447,Entire home/apt,1659,1,0,,,5,365
37685472,Neat room with a balcony near the old city,142503673,Ruby,,Fatih,41.01159,28.93402,Private room,82,2,31,2020-10-24,1.58,1,20
37693792,"Nice room for couple, family and girls just",196899925,Lilin,,Kagithane,41.08343,28.99207,Private room,122,1,0,,,2,365
37694094,A room with a terrace in the center of Ataşehir,279115835,Ahmed Said,,Atasehir,41.00521,29.08509,Private room,80,1,3,2020-09-30,0.15,4,365
37695053,Levent Room,67778574,Mehmet,,Kagithane,41.08582,29.00356,Private room,80,1,2,2019-10-31,0.10,2,153
37699162,"Galata Tower 3Bedroom, 5Bathroom, balcony and A/C",15038360,Erdem,,Beyoglu,41.02636,28.97531,Entire home/apt,968,2,56,2021-03-15,2.90,3,264
37699796,2 Bedroom Apartment at Perfect Location w Sea View,283866489,Stay Lab,,Beyoglu,41.03219,28.97477,Entire home/apt,836,2,11,2020-11-12,0.57,6,347
37700373,2 Bedroom Apartment with Perfect View & Location,283866489,Stay Lab,,Beyoglu,41.03219,28.97477,Entire home/apt,946,2,3,2019-09-16,0.16,6,312
37700655,2 Bedroom & 2 Bathroom Apartment with Sea View,283866489,Stay Lab,,Beyoglu,41.03219,28.97477,Entire home/apt,821,2,4,2020-08-27,0.20,6,339
37703217,5 minutes to airport,152605298,Sezer,,Pendik,40.93167,29.32713,Private room,122,1,61,2021-03-11,3.12,2,175
37704819,BALAT CENTER APARTMENT WITH BALCONY,10326765,Mehmet,,Fatih,41.03168,28.94657,Entire home/apt,486,3,20,2020-10-02,1.10,9,305
37705208,Luxury Twin-bedroom Apartment in Taksim 02,237984645,Leylak Suite,,Sisli,41.0425,28.98333,Entire home/apt,747,1,0,,,15,88
37706025,Luxury Twin-bedroom Apartment in Taksim 06,237984645,Leylak Suite,,Sisli,41.04399,28.98511,Entire home/apt,758,1,1,2019-12-27,0.07,15,359
37706516,Luxury Twin-bedroom Apartment in Taksim 03,237984645,Leylak Suite,,Beyoglu,41.0415,28.98275,Entire home/apt,758,1,1,2019-10-12,0.06,15,365
37706724,Luxury Twin-bedroom Apartment in Taksim 05,237984645,Leylak Suite,,Sisli,41.04226,28.98485,Entire home/apt,758,1,0,,,15,357
37709673,"Cozy house close to everywhere

@Beşiktaş",158865189,Osman,,Besiktas,41.05007,29.0049,Private room,165,1,0,,,1,364
37710082,Feel Like a Local at my welcoming peaceful flat,285032817,Alp,,Kadikoy,40.98574,29.02801,Private room,195,1,0,,,1,364
37712663,1 Bedroom Design Flat in the Heart of City Center,143638920,Mehmet,,Sisli,41.05108,28.98211,Entire home/apt,250,6,2,2020-11-25,0.38,1,358
37716038,Historic and Design House at Fener - Balat,17633769,Ezgi,,Fatih,41.03132,28.94448,Entire home/apt,769,2,12,2020-01-21,0.61,1,89
37718877,Furnished luxury Apartment with terrace W Istanbul,285119443,,,Avcilar,41.06795,28.7011,Entire home/apt,614,1,1,2019-09-05,0.05,1,180
37727823,Mükemmel konum,284528421,Tayfun,,Sisli,41.05936,28.99427,Private room,85,3,8,2021-01-13,0.41,1,30
37728306,Cosy and central flat with own private back yard,3153216,,,Beyoglu,41.03532,28.97383,Entire home/apt,244,5,11,2020-02-11,0.61,2,163
37729713,Fresh Breath in the Middle of Istanbul,285209201,Işıl And Altuğ,,Uskudar,41.00788,29.05286,Private room,162,1,0,,,1,88
37730303,Istanbul Queen Apart Hotel -  UP to 4 Adults,177819596,Huseyin,,Fatih,41.01275,28.97688,Hotel room,370,1,0,,,4,365
37731591,YOK BÖYLE BİR EV (ULTRA LÜKS),280580349,Fırat,,Sultangazi,41.09198,28.87615,Entire home/apt,200,3,0,,,2,364
37731972,üniversiteye yakın,285085472,Mazhar Volkan,,Bahcelievler,41.00024,28.8555,Entire home/apt,290,2,1,2019-11-25,0.06,1,365
37732981,"Tarihi yarımada merkezinde, konforlu konaklama",77957242,Ihsan Yasar,,Fatih,41.02132,28.92678,Entire home/apt,287,3,20,2020-12-27,1.07,3,90
37733713,I.u.u,283214504,,,Fatih,41.02311,28.94188,Entire home/apt,612,1,0,,,5,364
37738186,2+1 Rivahome,270345338,Hasan,,Sisli,41.05687,28.98047,Entire home/apt,778,1,0,,,3,180
37739118,"Dubleks Daire'de Size Özel Teraslı Kat, Etiler",285286017,Ahmet Nihat,,Besiktas,41.08705,29.03726,Private room,230,1,0,,,1,362
37741488,Sehir Merkezinde Bahce Kati,259754681,Ziyad,,Beylikduzu,40.98802,28.62292,Entire home/apt,730,3,0,,,1,363
37742707,NEW COZY TAKSIM & GALATA ! Добро пожаловать!,30042570,Aslan & Nelly,,Beyoglu,41.03698,28.97242,Entire home/apt,277,2,6,2020-01-03,0.31,2,30
37747773,"Highly Secure, Cozy, and Elite place in Istanbul",4010731,Orhan,,Atasehir,40.99184,29.07894,Entire home/apt,316,3,29,2021-02-23,1.49,1,354
37749365,Big Cozy Villa w/ Private Pool and Garden Sea View,43170299,,,Silivri,41.06386,28.29482,Entire home/apt,2029,3,0,,,12,185
37752369,Metroya ve marmaraya yakin ozel daire,209882389,Eyüp,,Maltepe,40.9472,29.1239,Private room,166,1,0,,,1,30
37759196,Konfor kalite havuz hamam sauna,285567405,Ibrahim,,Tuzla,40.85242,29.30095,Entire home/apt,250,1,0,,,1,0
37761163,3 BDR RESIDENCE APARTMENT IN TAKSIM,1902404,Property Management,,Sisli,41.04372,28.98327,Entire home/apt,1242,1,1,2020-10-27,0.19,22,365
37761170,3 BDR  RESIDENCE IN TAKSIM,1902404,Property Management,,Sisli,41.04259,28.98498,Entire home/apt,1421,1,2,2020-01-04,0.12,22,365
37762202,All Day Swimming and Fishing Boat Tour,8865017,Levent,,Kadikoy,40.98364,29.03321,Entire home/apt,400,1,0,,,1,30
37762603,1+1 flat with a beautiful view of European side,281306989,Moaz,,Esenyurt,41.04242,28.67674,Entire home/apt,607,20,3,2020-01-02,0.15,5,0
37763637,"Luxury ""1 Bedroom"" Istanbul, British Host",275703268,Syed,,Atasehir,40.99566,29.09921,Entire home/apt,266,7,12,2020-04-25,0.61,3,54
37763759,"Historic area apt, Garden Oven& Fountain",35732173,Akram,,Fatih,41.02225,28.94411,Entire home/apt,816,6,0,,,1,269
37765820,Deniz kizi apart,42224468,Irfan,,Sile,41.16394,29.58413,Entire home/apt,650,3,0,,,1,365
37765877,Close to stations (bus/marmaray/ferry/metro),279780839,Rukiye,,Uskudar,41.01742,29.02032,Private room,90,1,4,2019-09-23,0.21,2,19
37767715,Welcome to istanbul Everything for guests,285588261,Barış,,Beyoglu,41.03471,28.98258,Entire home/apt,682,1,0,,,1,365
37767784,Cozy Friendly Room w/ Double Bed in City Center,156873898,Murat,,Sisli,41.04719,28.97806,Private room,200,1,1,2019-10-12,0.06,2,364
37768121,"Central, Cosy Room 10 minutes to Taksim Square",94752969,Enes,,Sisli,41.04766,28.98571,Private room,80,2,6,2020-02-23,0.31,1,0
37769715,Nişantaşı Big Family House,90027947,Cenk,,Sisli,41.05297,28.98978,Entire home/apt,1950,3,0,,,1,59
37771183,"Besiktas, Cozy and Large Room. Free wifi.",21630858,Murat,,Besiktas,41.04445,29.0116,Private room,250,1,0,,,1,180
37771901,Mükemmel teras keyfi kolay ulaşım olanakları,242102503,Sinan,,Atasehir,40.97686,29.14404,Entire home/apt,300,1,1,2019-09-02,0.05,2,0
37772740,Kadıköy sahili,285692062,Ender,,Kadikoy,40.9952,29.02374,Private room,80,365,0,,,1,365
37774256,Cozy Room in Kadikoy,284449519,Aylin,,Kadikoy,40.98957,29.02584,Private room,120,7,0,,,2,28
37776888,Cosy flat in central of the Istanbul near Taksim,265262069,Eyup,,Beyoglu,41.03515,28.97362,Entire home/apt,268,30,24,2020-01-27,1.22,5,245
37777550,Üsküdar,285730439,Gökay,,Uskudar,41.01904,29.01787,Private room,80,1,0,,,1,363
37785389,3+1 big apartment for families near to Blue Mosque,281670956,Selim,,Fatih,41.00634,28.97023,Entire home/apt,559,1,57,2021-03-18,2.93,5,88
37788565,Istanbul Kadikoy Big room on terrace,43421582,Obada,,Kadikoy,40.99661,29.0291,Private room,127,3,3,2020-09-30,0.15,2,365
37788635,"Sade, güvenilir,temiz, en ucuz...",285970444,Hakan,,Esenyurt,41.00992,28.6626,Private room,80,3,0,,,1,365
37790876,"Near to Maslak, Istinye Park.Good Location.",138828527,Oğulcan,,Sariyer,41.11231,29.04278,Private room,220,1,1,2019-09-08,0.05,1,0
37791137,Private Apartment,285990254,Gözde,,Kagithane,41.08769,29.00376,Entire home/apt,200,3,4,2019-11-26,0.20,1,358
37791329,KENDİNİZİ EVİNİZDE HİSSEDİN,28262747,Ferhat,,Atasehir,41.00058,29.07329,Private room,140,1,0,,,1,179
37792485,Çalışan arkadaşlara yolculuk yapan dostlara uygun,285998940,Eray Hakan,,Avcilar,40.98324,28.7115,Private room,80,30,0,,,1,365
37795411,M. Köy’e 10 dk. Kanyon Avm’ye 7 dk uzaklıkta,53276819,Mehmet,,Kagithane,41.07892,28.99508,Private room,82,1,1,2019-08-21,0.05,1,177
37795453,2 BR new stylish House in Kadıköy central location,45305361,Gözde,,Kadikoy,40.98586,29.04222,Entire home/apt,472,3,23,2021-02-01,1.19,1,174
37795592,Cozy Flat in Heart of İstanbul,205219873,Mert,,Sisli,41.06096,28.98668,Private room,130,1,0,,,1,180
37795985,Home,122216578,Burak,,Atasehir,40.99149,29.15102,Shared room,122,1,0,,,1,179
37796361,Рядом развязка метро и трамвая,286029687,Фаиль,,Zeytinburnu,40.98951,28.90448,Private room,116,1,0,,,1,179
37796364,Cozy flat very close to Hagia Sophia & Blue Mosque,55147843,,,Fatih,41.00318,28.96594,Entire home/apt,458,4,6,2020-03-04,0.31,4,365
37798067,İstanbul haus,75258547,Oral,,Beyoglu,41.04009,28.98062,Entire home/apt,250,7,1,2019-10-21,0.06,7,178
37798635,Brand new apartment in luxury Compound,263009948,Ehab,,Esenyurt,41.02182,28.65691,Entire home/apt,350,7,0,,,2,30
37799833,شقة مفروشة لوكس للايجار السياحي في اسطنبول,286061042,Mustafa,,Fatih,41.01736,28.94972,Entire home/apt,1078,8,0,,,1,362
37799972,Cozy convenient apartment for,939870,Necla,,Beyoglu,41.02712,28.97563,Entire home/apt,286,1,23,2021-01-10,1.23,4,61
37801424,İstanbul airport 15 minute+wifi,285124308,Yusuf,,Arnavutkoy,41.18061,28.70489,Entire home/apt,307,1,4,2019-10-06,0.21,1,180
37801819,Economy Double Room In Taksim,286090194,Seyfulla,,Beyoglu,41.03683,28.98038,Private room,100,1,36,2021-01-16,1.83,9,364
37802409,Standart Double Room In Taksim,286090194,Seyfulla,,Beyoglu,41.03842,28.98962,Private room,106,1,46,2021-04-02,2.92,9,1
37802434,Beşiktaş 'ta merkezi konumda özel oda,283706387,Büşra,,Besiktas,41.04801,29.00551,Private room,291,1,1,2020-09-13,0.15,2,365
37803118,HOTEL İSTANBUL TREND,45788344,Dorothy,,Fatih,41.00875,28.9547,Private room,778,1,0,,,195,365
37803554,Bomonti’de rahat merkezi daire,99341679,Yunus,,Sisli,41.05387,28.97857,Entire home/apt,243,2,11,2021-01-10,0.57,1,179
37804930,Sweet Room close to Tuyap-Cnr Exhibition area,286042107,Esma,,Beylikduzu,40.99899,28.63135,Private room,486,2,0,,,1,90
37808592,Historic Center 4BR Apartment W/ Private Veranda,81064345,Can,,Beyoglu,41.02688,28.9778,Entire home/apt,682,30,25,2020-10-16,1.27,2,339
37809230,Bastancı’da metro ve E5’ e çok yakın lokasyon,286156727,Taner,,Kadikoy,40.96123,29.10222,Private room,89,1,0,,,1,89
37809969,Beggy Home,250565775,Begum,,Kadikoy,40.98694,29.02551,Entire home/apt,360,3,0,,,2,178
37816893,NOBLE HOUSE,286245087,Atilgan,,Beyoglu,41.02372,28.97667,Private room,204,1,1,2019-11-04,0.06,15,180
37817353,Great Bosphorus view & hospitality in the center,286248013,Elif,,Besiktas,41.04284,29.01107,Entire home/apt,350,1,2,2021-03-26,0.13,2,177
37818579,Feriköy/şişli,22074981,Dogus,,Sisli,41.05519,28.97535,Private room,86,1,2,2019-10-20,0.11,1,364
37818583,pool aircodition carpark new clean furnutire  nice,279493109,Tuba,,Esenyurt,41.025,28.65765,Entire home/apt,1936,9,0,,,3,365
37818824,Cozy room close to marmaray/metro/bus stations,279780839,Rukiye,,Uskudar,41.01704,29.02236,Private room,100,1,0,,,2,18
37818832,A 1+1 flat in a compound near metrobus station,286258540,Sana,,Esenyurt,41.00922,28.68096,Entire home/apt,325,1,0,,,1,29
37819725,"Cityloft 161, One Bedroom Standard / Ataşehir",110769021,Cityloft,,Atasehir,40.97562,29.1477,Hotel room,259,1,40,2021-03-15,2.05,29,361
37820048,"Cityloft 161, Garden with Jacuzzi / Ataşehir",110769021,Cityloft,,Atasehir,40.97501,29.14827,Hotel room,460,1,18,2021-02-08,0.92,29,362
37820519,"Cityloft 36, Studio Suite with Jacuzzi/ Ataşehir",110769021,Cityloft,,Atasehir,40.97994,29.10928,Hotel room,325,1,8,2021-01-04,0.45,29,364
37820731,Kendi eviniz gibi konaklamak istermisiniz,286270152,Elf,,Maltepe,40.9215,29.15167,Shared room,130,30,0,,,1,365
37822006,depozıtsız kıralık faturalar dahil kiralık daire,71426531,Pera,,Beyoglu,41.03446,28.9757,Entire home/apt,3000,1,0,,,1,365
37823577,Taksim Pera Harika Lokasyon (S),283670688,Fatih,,Beyoglu,41.03011,28.97356,Private room,150,1,1,2020-01-01,0.07,1,365
37824232,I rent to foreign friends,286296564,Ömer,,Beylikduzu,41.00986,28.63086,Private room,172,1,0,,,1,90
37824666,Cosy private room in the heart of the city,4149478,Ipek,,Sisli,41.0483,28.98078,Private room,240,2,1,2020-01-10,0.07,1,0
37825061,So chic and in the Best Location !,30411849,Arzu,,Besiktas,41.08295,29.02766,Entire home/apt,400,5,2,2021-03-01,0.64,4,329
37825328,"Amazing Sea View, Best Location, Luxury Interior",30411849,Arzu,,Besiktas,41.07449,29.03779,Entire home/apt,2000,5,2,2021-01-31,0.13,4,337
37826714,Modern apartment with view and in best trendy area,30411849,Arzu,,Besiktas,41.07429,29.03759,Entire home/apt,1000,5,9,2020-09-04,0.46,4,244
37827280,Balat’ta 1+1 (20) günlüğüne kiralık daire.,79625722,Ömer,,Fatih,41.02795,28.95504,Entire home/apt,150,5,0,,,1,365
37827404,Room available Libadiye St 5 min walk to EmaarMall,276892493,Veysel,,Uskudar,41.00913,29.07595,Private room,477,7,0,,,1,365
37827462,Sea View double Room (old city center),283271701,Serdarr,,Fatih,41.00411,28.97557,Private room,125,2,6,2021-01-02,0.43,9,356
37828515,XFLATS Taksim 1+1 GARDEN  FLATS,1585558,Xflats,,Beyoglu,41.03573,28.99308,Entire home/apt,963,1,3,2020-12-26,0.41,13,359
37829985,"Central, elegant, safe - Iris Homes 3",48860291,Hamiyet,,Beyoglu,41.03186,28.97362,Entire home/apt,205,1,12,2020-03-12,0.67,2,301
37830015,Private room in Old City Center,283271701,Serdarr,,Fatih,41.00264,28.9752,Private room,110,2,10,2020-10-30,0.52,9,365
37830207,Green and Smart iLoft with Bosphorus Views UPDATED,1176461,Jen,,Sariyer,41.14078,29.03115,Entire home/apt,324,2,0,,,1,0
37832364,10 min to airport/1+1 flat/Swimming pool/gym,30898623,Andac,,Eyup,41.18146,28.88778,Entire home/apt,360,1,1,2020-09-10,0.15,2,286
37834284,Restnest,286420084,Tuvanc,,Besiktas,41.08357,29.02227,Private room,250,1,0,,,1,364
37834412,Fesh geniş rahat temiz düzenli yatak odası,237899406,Emine,,Kagithane,41.08225,28.97976,Private room,130,1,6,2020-10-15,0.36,2,30
37834618,4 غرفة 1 غرفة المعيشة الشقق الفسيحة,284227337,,,Fatih,41.0203,28.93806,Entire home/apt,1991,1,0,,,5,364
37835417,msy küçükev 2,286120941,Sevil,,Adalar,40.87922,29.09232,Entire home/apt,650,2,6,2021-03-08,0.78,4,355
37835470,Modern opulence in Galata,4161108,Zeynep,,Beyoglu,41.02571,28.97621,Entire home/apt,816,3,4,2020-01-04,0.21,1,179
37836067,iBioHouse: Concept House for Science & Tech Lovers,44203446,Arda Deniz,,Uskudar,41.01128,29.03527,Shared room,138,1,0,,,1,89
37841925,Süit oda otel konseptiyle harika seçenek,216014222,İbrahim,,Kagithane,41.08158,28.9806,Entire home/apt,807,1,0,,,1,365
